Timestamp,Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Shift,Machine_Type,Material_Grade,Day_of_Week,Temperature_Pressure_Ratio,Total_Cycle_Time,Efficiency_Score,Machine_Utilization,Parts_Per_Hour
2024-01-01 10:00:00,213.04873460781306,93.17394065634326,32.13952108504821,19.625455245043316,501.1315426338435,29.7949654229231,4,18.0,6.448334481754327,Night,Type_A,Standard,Monday,2.2865699691033594,51.76497633009153,138.345003445263,97.390390298886,104.7979093847114
2024-01-01 11:00:00,213.01405369644615,81.975996046924,38.89820177147028,25.30318659016876,429.72184730718567,27.2006434405176,13,5.0,1.4535851844219065,Day,Type_A,Standard,Tuesday,2.5984930219635816,64.20138836163905,85.86075555326572,77.11047053887775,66.95518773056757
2024-01-01 12:00:00,223.6294340734905,100.75260872625265,38.846861201701614,14.851345725663,450.75034370914926,25.026350964694444,12,18.0,3.5695029623648185,Night,Type_B,Standard,Saturday,2.219589516347882,53.698206927364616,113.70850888709445,72.86588899180654,82.52485483448487
2024-01-01 13:00:00,191.30079633013304,73.10812181910433,37.480775191129084,14.411527259548034,509.9340004773703,24.286950049117046,1,,3.611646528229296,Evening,Type_A,Standard,Friday,2.6166832298534453,51.89230245067712,134.3349395846879,103.16808773579125,91.62601941471584
2024-01-01 14:00:00,194.1262325123045,97.3596380316525,51.63579873545399,17.66560269461598,496.0466329067722,25.22982721135498,5,16.0,5.821980405755001,Night,Type_B,Premium,Tuesday,1.9939087329925398,69.30140143006997,131.465941217265,85.2505447203966,88.30373159672244
2024-01-01 15:00:00,211.5656870613854,81.97910783462648,43.44939088981757,24.153515404077268,471.0437945182127,23.46470932617309,11,8.0,6.0545730793839,Night,Type_B,Economy,Wednesday,2.5807268784648074,67.60290629389485,108.1637192381517,84.2067124085795,67.83657698912236
2024-01-01 16:00:00,204.80753319498365,73.48581996385552,42.883881269515115,13.922615698092631,475.95831052440104,18.685751482842957,9,13.0,5.2024554556697895,Evening,Type_A,Standard,Monday,2.7870347407937963,56.80649696760774,117.10736636700938,91.7099211971774,82.22024973254285
2024-01-01 17:00:00,224.7137099889291,75.16114165945679,28.969101084745972,8.671377607557725,534.8083998579644,31.12653373160419,13,16.0,0.0427237617441536,Night,Type_A,Economy,Saturday,2.9897591365372187,37.640478692303695,98.12817128523245,75.11089641465418,65.5253164507803
2024-01-01 18:00:00,206.37963886718182,76.7965269180568,50.083344241673814,18.195364566364006,474.11537135653924,25.465974997598206,8,11.0,1.6961636336164259,Night,Type_B,Economy,Monday,2.687356409846404,68.27870880803782,105.58849090084928,92.50496000776477,56.36140411895523
2024-01-01 19:00:00,198.81544447997064,84.24165946401916,35.08593284117222,22.20696319964368,495.59543779854636,26.194441795367613,8,6.0,4.522136357085758,Night,Type_A,Standard,Monday,2.3600608742149434,57.292896040815904,106.56640907125727,81.17272760669228,72.43904938431614
2024-01-01 20:00:00,241.98473153382332,85.228354880355,45.47946104213062,24.801046998955318,608.4968294040272,24.826276750369274,5,3.0,3.9970611532830524,Night,Type_A,Premium,Thursday,2.839251465941418,70.28050804108594,106.49118345984915,96.25672536684007,93.0346044423317
2024-01-01 21:00:00,216.61335549270197,74.26299996061421,47.21901550366553,18.147354551658402,428.81586815580386,22.794649597826236,12,1.0,5.010740757672006,Day,Type_A,Economy,Tuesday,2.916840897992056,65.36637005532393,92.53222227301602,69.66265898329819,67.21154512909726
2024-01-01 22:00:00,221.01292307031886,79.75645407739017,55.88526876670921,18.35429357153599,407.40786342126705,24.44222655715369,9,18.0,4.0612036751290495,Evening,Type_A,Standard,Wednesday,2.771097657574685,74.23956233824521,121.18361102538715,89.50666187966131,79.09654834716576
2024-01-01 23:00:00,198.62877720679813,101.42270358611864,34.529436807047105,24.615602937022988,539.1794832399303,20.201815713417066,3,5.0,8.063284932298075,Night,Type_B,Standard,Friday,1.9584251867052747,59.14503974407009,125.68985479689422,82.68767428809392,90.21797720105779
2024-01-02 00:00:00,211.83425913212227,97.27543170100711,20.843902753433397,12.521033201218318,466.0678469352948,31.831259494159916,3,13.0,0.41211683030695667,Day,Type_A,Economy,Wednesday,2.177674829377592,33.36493595465171,114.73635049092087,77.95356701876668,96.33233936435602
2024-01-02 01:00:00,221.663838845648,84.36323669674032,46.47079635802956,18.445916899267964,484.08812361286897,,1,10.0,5.605255263059629,Evening,Type_A,Premium,Tuesday,2.6274932959537907,64.91671325729752,129.8157657891789,92.71344579212739,96.79220857817789
2024-01-02 02:00:00,202.73509633866547,80.380034781682,59.40408945208683,20.761695559700232,460.9421810934443,21.904101148458462,9,5.0,6.656020812326945,Day,Type_B,Standard,Monday,2.522207123812632,80.16578501178707,109.46806243698083,83.51678077146448,66.59248928367758
2024-01-02 03:00:00,225.63547027518507,81.20031326718261,54.9115708235155,21.796874885140138,487.0099929616244,23.6792223868408,6,14.0,6.403076916716799,Day,Type_B,Economy,Thursday,2.7787512288622715,76.70844570865563,128.2092307501504,89.66012798156865,82.54662556680881
2024-01-02 04:00:00,210.99041965121793,86.13517972730416,46.677275322197005,17.96077322723647,579.9269056048171,28.864227174557133,2,17.0,6.574545976002369,Night,Type_A,Standard,Tuesday,2.449526666330687,64.63804854943348,141.22363792800712,97.65711920786303,98.46714096606853
2024-01-02 05:00:00,215.62459375310084,69.77207434801595,41.06691051494362,20.137764046823364,540.106422930906,25.04352699778796,8,1.0,6.862231816781868,Evening,Type_B,Standard,Saturday,3.0904139767665137,61.204674561766986,106.0866954503456,92.91495644220616,72.46989452025915
2024-01-02 06:00:00,210.97440081655904,77.42623462576655,51.45698077309848,10.046690586348042,543.1111755943489,21.291592611908612,12,2.0,3.792040226785552,Evening,Type_A,Standard,Saturday,2.7248438702500097,61.50367135944652,90.37612068035665,74.19628864952861,53.388736476390264
2024-01-02 07:00:00,247.78417276763406,63.314159261224106,37.21163040236425,17.367006350664607,429.1886472103677,28.76301508227202,9,7.0,2.797032486046086,Evening,Type_B,Standard,Tuesday,3.913566501693818,54.57863675302886,100.89109745813826,79.58253744989511,73.44397153878957
2024-01-02 08:00:00,219.797541628931,83.9922312260528,48.81086215484975,21.81403485021787,442.44231317235653,27.193001880356444,9,10.0,0.9306366546106553,Evening,Type_A,Economy,Friday,2.6168794234954666,70.62489700506762,99.79190996383197,89.59291346751888,70.89625006522841
2024-01-02 09:00:00,204.1343360656615,86.4719593970274,49.04376127333302,16.070823862981282,358.0460670257287,26.615304871649357,2,7.0,4.274794332640609,Day,Type_A,Standard,Wednesday,2.3606997862555534,65.1145851363143,119.32438299792183,92.93876901573624,91.75081783646186
2024-01-02 10:00:00,232.33817368154783,75.16813537700627,53.48167925999104,20.235936886358388,459.5309589458623,27.14720272351252,2,16.0,3.4449337520902894,Day,Type_B,Economy,Wednesday,3.0909130912487615,73.71761614634943,130.33480125627085,81.09043724066098,83.66373134471817
2024-01-02 11:00:00,201.68734525043467,95.73986763290033,67.07728031128862,21.78749000321079,547.8351593192829,32.18308570174735,13,5.0,7.323217627314275,Evening,Type_A,Premium,Friday,2.106618175238904,88.86477031449941,103.46965288194282,86.97853479527855,79.76033542294475
2024-01-02 12:00:00,223.13295392507132,67.7423433699766,48.139327737430136,18.62980319656894,,31.555284685108337,7,12.0,4.42488377969773,Day,Type_B,Standard,Thursday,3.293847582248887,66.76913093399908,117.2746513390932,86.9158710639397,80.64435736820501
2024-01-02 13:00:00,190.60494814180336,65.3562511979018,40.92829099434001,20.681855083986285,488.9243368523938,22.939853970990114,11,17.0,2.939188525544884,Night,Type_A,Economy,Monday,2.916399650350854,61.610146078326295,112.31756557663465,88.30899185055084,53.03762870475066
2024-01-02 14:00:00,200.07720926652354,82.24451818559972,44.79540550246404,16.149069738861552,498.8849858140973,29.871654978433455,4,16.0,2.622929092077799,Night,Type_B,Premium,Sunday,2.432711792596473,60.94447524132559,123.86878727623339,73.21052629233954,78.38020034643706
2024-01-02 15:00:00,222.95291853803684,90.47098302612154,30.847392760887054,19.173554881215814,465.5557228712297,26.1495045692767,13,16.0,8.977640107567588,Day,Type_B,Economy,Sunday,2.464358306725417,50.02094764210287,124.93292032270276,70.8496786947052,92.08860245768128
2024-01-02 16:00:00,231.07699869993115,96.83927691457869,39.442294951287536,22.44086467835689,510.2379441200892,26.49728744841325,1,19.0,4.955827370016845,Evening,Type_A,Standard,Monday,2.3861908727774033,61.883159629644425,141.36748211005053,62.40762986438602,104.93838004923758
2024-01-02 17:00:00,222.57052421784957,75.4111573713106,41.72574049509517,20.627891843873737,538.2939139740307,19.923187505070015,8,15.0,3.436991073452113,Night,Type_B,Standard,Saturday,2.9514269768060113,62.35363233896891,116.81097322035635,86.0556109538991,72.92508080885301
2024-01-02 18:00:00,218.26527576417638,90.78680833431295,40.80729281652326,17.653874921744258,419.20566062947637,24.488842703835413,2,12.0,5.248083615544043,Night,Type_A,Economy,Thursday,2.4041518781058726,58.46116773826752,129.74425084663213,71.3580977285244,88.28615081931046
2024-01-02 19:00:00,215.48344456616067,79.61491530499293,46.21883897626978,20.896865617163172,514.9823843918674,22.561529228990306,14,10.0,8.793778312330142,Evening,Type_B,Premium,Friday,2.7065712968565694,67.11570459343295,113.38133493699043,106.36725635715095,82.38631320938343
2024-01-02 20:00:00,197.82217014448858,78.2737270005918,38.420640540942394,22.85843916254647,546.6217435477333,27.484176444679928,3,2.0,4.220638715400889,Night,Type_A,Standard,Sunday,2.5273125188352523,61.27907970348886,109.66191614620267,91.54116054466263,74.81041661177687
2024-01-02 21:00:00,209.20233687407938,88.83659937486672,53.96824533859577,11.800234885690088,479.2449855518315,28.213241501208415,5,7.0,6.374021418896394,Day,Type_B,Economy,Tuesday,2.354911583133674,65.76848022428587,119.62206425668919,73.18133060888745,75.07619550575431
2024-01-02 22:00:00,213.0904184356032,86.52322878413419,45.00165651934557,24.63629625982359,535.0350306060292,18.776540946951066,14,13.0,7.372922074660648,Night,Type_A,Standard,Wednesday,2.4628116799390374,69.63795277916917,113.61876622398194,96.35130743776611,84.47777268459151
2024-01-02 23:00:00,235.85683339328375,64.2360784301575,44.92559743089109,18.65498104527571,640.7327222236277,24.93389540798719,3,3.0,1.2171522163001867,Evening,Type_A,Standard,Tuesday,3.6717190581571035,63.5805784761668,102.15145664890056,96.37498302837261,70.54703056664059
2024-01-03 00:00:00,225.15427434352694,94.76540349725896,42.376842267896656,21.701959732960923,494.7828603506554,28.365584514382757,7,15.0,3.7231751626609215,Evening,Type_A,Premium,Wednesday,2.3759121581753133,64.07880200085758,119.66952548798277,97.18724154925349,101.89187634325138
2024-01-03 01:00:00,193.554397669559,93.80091354147451,46.241525470871835,24.78898769458091,519.6653525002662,24.439963113059665,7,1.0,7.122173256317726,Evening,Type_A,Standard,Tuesday,2.0634596227464033,71.03051316545275,108.86651976895318,76.91928304495195,73.86532544136236
2024-01-03 02:00:00,224.86125954092194,73.7443729849047,51.60078611734108,14.513305211078137,463.09714581693044,27.187190935007095,14,3.0,3.6013931217949877,Night,Type_B,Standard,Friday,3.049198880393905,66.11409132841922,87.30417936538497,92.16054334892175,53.851109535141
2024-01-03 03:00:00,214.22376579375526,83.95803533437409,38.0629582743128,17.162235990289815,509.0625581301025,26.05349640288125,2,10.0,5.8292507985345665,Day,Type_B,Standard,Friday,2.5515576316260917,55.225194264602614,128.4877523956037,97.35667286009331,93.65588505703035
2024-01-03 04:00:00,209.8461699954106,84.94030186282738,39.73506808739795,18.84580521649718,523.0135812491152,26.024980695857877,13,15.0,3.48303680175038,Evening,Type_B,Standard,Thursday,2.470513588876779,58.58087330389513,106.94911040525113,100.708571497572,77.51186835288566
2024-01-03 05:00:00,229.17514433261303,82.60673765823907,42.57019176978668,16.864985915502288,509.7421170135069,24.18605506579511,13,6.0,4.108896192976146,Evening,Type_A,Standard,Tuesday,2.7742911877328624,59.43517768528897,95.32668857892844,69.76257165033635,75.84204292592791
2024-01-03 06:00:00,235.46499283743927,74.4969484615458,34.23303261221428,26.939746303347235,449.01523401455717,21.35025758759287,7,15.0,3.8652723887857876,Day,Type_A,Economy,Tuesday,3.1607333951266843,61.172778915561516,120.09581716635736,82.82365893090441,92.16348752977642
2024-01-03 07:00:00,233.96920178674299,73.28376632061949,38.44593712222802,16.57291162469283,510.31808856627254,21.63540955772492,11,7.0,6.273340307391664,Day,Type_A,Standard,Thursday,3.1926470695176623,55.018848746920845,107.32002092217499,76.55990815487863,84.777483112636
2024-01-03 08:00:00,207.41173715166042,79.74445929008554,41.190233011642725,17.777812882052533,573.1097969358818,27.12805754336595,6,5.0,5.4031602283991855,Evening,Type_B,Standard,Thursday,2.600954837466024,58.96804589369526,111.70948068519755,103.64124265092114,78.0837909358407
2024-01-03 09:00:00,215.36181436223177,91.72729019259364,51.99511344570182,20.81755612641191,522.4317882257263,25.05837476655665,10,4.0,5.197718890022039,Evening,Type_B,Premium,Friday,2.347848867115239,72.81266957211372,101.59315667006612,89.91057333854465,79.31811972195452
2024-01-03 10:00:00,224.96895147105346,85.43600154594432,47.1004906320154,15.191401895695645,548.099359453592,24.584463266178325,9,18.0,10.014990475717667,Evening,Type_A,Economy,Friday,2.6331867994790636,62.29189252771104,139.044971427153,93.91247804382246,96.78569296202137
2024-01-03 11:00:00,234.6331769068354,76.29385667913894,46.548719290940355,18.417277152974943,488.1494014993686,23.72832987303294,13,3.0,8.479394814240134,Evening,Type_A,Standard,Saturday,3.075387549139212,64.9659964439153,103.9381844427204,89.76355355701615,79.22748320533643
2024-01-03 12:00:00,212.81238643232064,87.71698710648344,51.807183697343774,21.2698130450007,537.4950119711855,24.084433463557744,9,17.0,1.037512758892439,Night,Type_A,Premium,Tuesday,2.4261251264134103,73.07699674234448,110.61253827667731,88.75285584406858,84.13975636024577
2024-01-03 13:00:00,217.21511535004274,51.51457379369924,43.90102569280483,18.668558382469953,513.9633919108263,28.140735383464417,2,18.0,4.113180653562903,Night,Type_B,Standard,Friday,4.216575996919349,62.56958407527478,135.3395419606887,76.36711879039913,61.42376766879773
2024-01-03 14:00:00,203.40497538990957,91.48765700372104,48.12371879943112,19.626452564400207,452.4544635156384,23.99426775439592,7,18.0,9.852927349213983,Night,Type_B,Premium,Sunday,2.2233051107827206,67.75017136383133,142.55878204764196,80.53490577153116,90.80558071704529
2024-01-03 15:00:00,202.05690063878993,62.60286221221901,44.17422597654003,17.882671550206517,515.9260502399437,20.976805860095293,5,2.0,3.850819938623916,Day,Type_B,Premium,Friday,3.2275984435636853,62.056897526746546,104.55245981587174,85.71515364501305,73.01589431824503
2024-01-03 16:00:00,232.18788733591296,76.37559058596868,47.12289879519703,13.942118763276932,450.4151668279845,27.23095532662052,13,13.0,9.17549197175029,Night,Type_A,Standard,Tuesday,3.0400797631091483,61.06501755847396,121.02647591525087,78.51414289361725,83.1550814274595
2024-01-03 17:00:00,240.34360042856235,68.80330105373856,40.33793073910734,21.286372845356954,,24.385370008405847,6,15.0,4.147346370263479,Night,Type_B,Standard,Thursday,3.493198680116276,61.6243035844643,122.94203911079043,76.66828210238255,82.26604919383396
2024-01-03 18:00:00,218.919848176295,67.05318524279095,25.489462733788567,27.019732286588965,,25.094187596598328,1,5.0,4.532004858906874,Night,Type_B,Economy,Tuesday,3.2648687364159428,52.50919502037753,119.09601457672062,82.94322727053887,70.94051706238746
2024-01-03 19:00:00,235.05299346838035,91.6082678737852,43.92576670250957,20.07360652313375,514.8622136690062,29.82273491919853,7,3.0,6.727142718271624,Night,Type_A,Standard,Sunday,2.5658491195601307,63.999373225643325,110.68142815481488,78.94855991321903,92.26783297754902
2024-01-03 20:00:00,225.4245403757145,75.32298798688109,56.381985088799524,20.9010564689902,440.53837674614357,24.93831832794848,6,5.0,4.819585649984329,Night,Type_A,Economy,Monday,2.9927721456692136,77.28304155778972,109.95875694995298,85.49817090177434,66.85992781741834
2024-01-03 21:00:00,210.32320368092314,83.46503881730716,52.409723217932736,22.770891020467438,552.6992885591438,25.867551019356178,4,5.0,5.989249279148573,Day,Type_A,Standard,Tuesday,2.5198958349649856,75.18061423840018,117.46774783744571,80.57129585532948,85.37953071070932
2024-01-03 22:00:00,225.42093408262622,79.53079421120816,52.72317987672937,14.922678013813204,528.6003139150237,21.463229526105025,1,5.0,8.149897398615277,Day,Type_A,Standard,Monday,2.834385552393465,67.64585789054257,129.94969219584584,78.15141340509993,92.80504097515364
2024-01-03 23:00:00,243.07054849698955,84.77040827223121,54.88904577444974,26.810058632518423,464.7635782194558,24.34099164294712,9,,6.517601867951538,Day,Type_B,Standard,Tuesday,2.8673985822551917,81.69910440696816,106.05280560385461,75.72375839686178,79.19167494704627
2024-01-04 00:00:00,219.46260941335072,80.76821891060256,45.7092607276915,20.809315185691208,423.12076017754123,26.828578135625804,4,3.0,5.283064264299399,Day,Type_A,Economy,Sunday,2.7171901568890675,66.5185759133827,112.3491927928982,85.06095920045641,77.06351501493333
2024-01-04 01:00:00,243.4696548372101,67.1700777581143,46.57852565924477,26.527427596356436,492.7547710459284,20.333878798476274,2,18.0,8.347053683435185,Evening,Type_B,Premium,Monday,3.6246743038465277,73.10595325560121,148.04116105030556,93.88298273857411,108.29479343943828
2024-01-04 02:00:00,180.70382343865384,89.9626681944714,40.0587848365252,17.067868017904043,477.702814306942,25.60253527934713,8,4.0,6.753374951750199,Day,Type_A,Economy,Monday,2.0086534455384113,57.12665285442924,110.2601248552506,91.50871553945606,78.3866847888467
2024-01-04 03:00:00,232.32853756562835,75.06243416838687,42.471417151783605,27.2722476902313,505.65702285265115,25.30237321793442,2,1.0,3.5329136738053037,Day,Type_A,Economy,Sunday,3.0951372699218345,69.74366484201491,108.09874102141592,69.73089814911097,78.27772598190835
2024-01-04 04:00:00,221.30570602357255,64.4341810134025,49.926169198169134,23.10062197613913,481.8441669422217,25.123862366762317,5,16.0,8.960150466888038,Night,Type_A,Economy,Tuesday,3.434601054020386,73.02679117430827,140.88045140066413,93.59750761010908,79.24384791953707
2024-01-04 05:00:00,215.514889743012,75.71884839034088,54.63107549735053,22.212160343409433,399.6271569627495,28.11147669597473,11,8.0,6.284731184100356,Night,Type_A,Premium,Saturday,2.846251551951816,76.84323584075996,108.85419355230107,91.43809031953393,82.3686677818673
2024-01-04 06:00:00,221.37641164803253,95.00759790634311,43.884429794552005,20.93609781741259,480.5826530849421,26.003315544545565,6,17.0,4.572646462260277,Day,Type_A,Premium,Friday,2.3300916613665117,64.8205276119646,127.21793938678083,93.87273406397459,111.59458151685031
2024-01-04 07:00:00,190.18646628098662,88.50221742113493,41.398485881188705,19.0058855277022,484.71904444658435,29.434215695069334,11,8.0,0.9583648308281054,Evening,Type_A,Standard,Wednesday,2.1489457758554287,60.40437140889091,92.87509449248432,95.83612330303325,69.69308461059246
2024-01-04 08:00:00,216.70492168243732,76.5134786559214,45.00422367085278,24.80212663389549,531.6830512387029,22.01923145321789,13,7.0,2.2448472398706665,Evening,Type_A,Premium,Friday,2.832245056546863,69.80635030474826,91.234541719612,77.72346176216999,70.37512117352456
2024-01-04 09:00:00,225.3566885726762,76.50742295681572,49.80965399143292,20.561439479392188,465.0900162694475,25.407773701655042,8,8.0,8.400269820799874,Day,Type_A,Economy,Monday,2.9455532530468034,70.3710934708251,121.20080946239962,82.00197233040181,81.41862575702837
2024-01-04 10:00:00,242.16841067112273,76.78364948782617,33.449161470931664,12.13172118565139,583.9337336686283,25.25340035916984,11,12.0,8.4793305039409,Day,Type_A,Premium,Tuesday,3.153905971993658,45.58088265658306,121.4379915118227,102.9046351410719,114.1402431398425
2024-01-04 11:00:00,212.22594672589528,100.76747983560841,26.630552374902095,15.53125415317199,404.41797246741214,21.79223651873476,1,16.0,5.17056813746648,Evening,Type_A,Economy,Tuesday,2.1060956081477844,42.16180652807408,137.51170441239944,102.31040381478473,111.5106456323934
2024-01-04 12:00:00,207.8725959566022,83.81935452231554,40.59570520406733,19.25661699122901,565.5583748901312,27.868885006274038,1,12.0,1.4595116480490273,Evening,Type_A,Economy,Tuesday,2.4800071193731217,59.85232219529634,120.37853494414708,84.23411439682648,78.39920647130288
2024-01-04 13:00:00,212.47364434623196,84.3004164719107,35.23430059268673,21.23999593266222,488.78405145609474,31.974019917558454,12,19.0,2.8260494926987882,Night,Type_B,Economy,Tuesday,2.520434100311108,56.47429652534895,112.97814847809636,91.03111424668494,73.27007422005822
2024-01-04 14:00:00,233.7310317655311,90.30283454031843,40.93487841882151,19.773646044400415,542.9792436171778,24.948981776548507,4,10.0,1.7524632959008444,Day,Type_A,Standard,Saturday,2.588302271521442,60.70852446322193,112.25738988770253,91.90599871426835,99.40573995752999
2024-01-04 15:00:00,224.93126664489526,82.38789159026514,43.81775744946023,24.875883159174652,503.9900742029367,26.5150632648213,5,7.0,1.6797774801724787,Night,Type_B,Standard,Wednesday,2.730149568137181,68.69364060863488,105.53933244051744,102.57644632153533,76.96178446237843
2024-01-04 16:00:00,212.05359694349443,77.40957854179297,41.374012727815895,12.1955925438455,556.9777768012734,25.25355542744598,13,12.0,9.053604737873812,Night,Type_A,Standard,Thursday,2.739371547269282,53.569605271661395,119.16081421362144,88.45280389938077,75.26527709520195
2024-01-04 17:00:00,227.69901149670034,78.03650150915021,56.61974027576596,20.57435174602064,480.6319017723594,22.859245990278474,13,5.0,9.119835816828948,Day,Type_B,Premium,Monday,2.9178526342573337,77.1940920217866,108.85950745048684,72.8771310118797,77.01823155724445
2024-01-04 18:00:00,221.4561632402206,79.28398740585936,47.61395811681856,12.728083098451382,445.0689787411094,19.537719166593952,9,16.0,2.7583056928688605,Night,Type_A,Standard,Wednesday,2.793201634859427,60.342041215269944,114.27491707860658,80.23994071502469,78.74571655861602
2024-01-04 19:00:00,234.52967485799334,79.62777763490159,47.40379487688663,23.038849181936673,571.0252143635531,22.882679550713906,11,9.0,4.982530048204802,Night,Type_B,Economy,Friday,2.945324883149782,70.4426440588233,106.44759014461441,116.33536659543324,71.04479425534079
2024-01-04 20:00:00,209.46920359183972,87.2762954363698,49.97765715234721,19.62216514223199,494.32596770589294,20.824124857144806,14,7.0,2.4304076801363945,Day,Type_A,Standard,Thursday,2.400069830467961,69.5998222945792,89.79122304040918,72.41378742632057,64.94232130795237
2024-01-04 21:00:00,215.0850678010335,80.519458858073,35.88933505775385,21.678439888096474,511.0779236812105,30.112306234177353,7,14.0,4.969523906999827,Evening,Type_B,Standard,Thursday,2.671218496142051,57.56777494585032,121.90857172099948,85.5027912162758,84.67465525592588
2024-01-04 22:00:00,214.11837770301764,87.3264007721558,53.31289429936215,16.544468157640935,561.7375957022398,24.654670918230284,7,11.0,8.278607766738192,Evening,Type_A,Premium,Tuesday,2.451931784772352,69.85736245700309,127.33582330021457,108.13533440252452,96.70363071277436
2024-01-04 23:00:00,198.04727577801822,79.19283419891417,44.39388570771632,25.117859726631004,448.40223789527823,23.96224201285849,8,7.0,7.15743810160603,Day,Type_A,Standard,Wednesday,2.500823184084674,69.51174543434732,115.9723143048181,77.00256758215548,79.4469892519791
2024-01-05 00:00:00,224.44180415596864,80.7863519031609,50.3638449379297,24.166898656235404,529.7745448819628,27.667461474363417,5,10.0,6.617325530994575,Evening,Type_B,Standard,Friday,2.778214374935613,74.5307435941651,124.85197659298373,57.73100498673662,80.02009538227213
2024-01-05 01:00:00,223.91582908269834,60.01799315467892,36.425142135678755,22.33417721204755,470.50526217685547,21.634746691432337,5,9.0,4.611640525474271,Day,Type_A,Economy,Tuesday,3.7308116668549784,58.759319347726304,117.33492157642281,59.57002735703135,69.10349689276924
2024-01-05 02:00:00,220.07670184963692,89.16327674702481,32.56992987187149,19.481931012546237,493.3915322177814,22.699407885986343,1,4.0,7.523934231992729,Evening,Type_A,Standard,Tuesday,2.4682437644596815,52.05186088441772,126.57180269597819,77.05786036236165,94.39741091484788
2024-01-05 03:00:00,216.4811929993728,83.46488475897992,51.54311726420023,22.319429141180528,503.61394826921446,25.204216807745862,14,16.0,6.293337493166662,Day,Type_A,Premium,Sunday,2.5936798885483605,73.86254640538075,114.88001247949998,67.37065247610069,83.65123007633663
2024-01-05 04:00:00,198.7694388692438,89.98010109859652,48.01127620878013,17.172429728050606,424.9889069276532,28.086306974270443,9,10.0,5.807831162631439,Day,Type_B,Economy,Sunday,2.209037736592898,65.18370593683073,114.42349348789432,95.37167337262501,74.87298516501689
2024-01-05 05:00:00,213.69032015851963,51.03744621806311,37.78358756513992,23.42222263608285,461.05814785897826,26.505055135506364,6,19.0,4.769181323600429,Night,Type_B,Premium,Sunday,4.186932066418531,61.20581020122277,130.8075439708013,87.68144106809868,77.62459922994142
2024-01-05 06:00:00,214.85928225209847,100.88374704780728,38.04269534980244,26.597923577295685,567.553644620657,25.744975427547647,9,17.0,5.636745879029332,Night,Type_A,Standard,Saturday,2.1297710338839804,64.64061892709813,124.41023763708799,63.66162712001629,89.35649700170285
